domain,company_id,entity_id,entity,google_query
monstersaliensrobotszombies.com,273434,458676-19,pitchbook,monstersaliensrobotszombies.com site:pitchbook.com/profiles/company
proxify.io,306788,480207-61,pitchbook,proxify.io site:pitchbook.com/profiles/company
csm.ai,194861,437186-35,pitchbook,csm.ai site:pitchbook.com/profiles/company
playpickup.com,136358,435223-63,pitchbook,playpickup.com site:pitchbook.com/profiles/company
colektia.com,123476,279637-84,pitchbook,colektia.com site:pitchbook.com/profiles/company
dragonflyai.co,198964,436841-29,pitchbook,dragonflyai.co site:pitchbook.com/profiles/company
my-my.com,81693,433300-51,pitchbook,my-my.com site:pitchbook.com/profiles/company
boundlesshq.com,119507,416511-28,pitchbook,boundlesshq.com site:pitchbook.com/profiles/company
rentle.io,32416,268561-81,pitchbook,rentle.io site:pitchbook.com/profiles/company
sorcero.com,94801,231716-35,pitchbook,sorcero.com site:pitchbook.com/profiles/company
greatjonesgoods.com,67256,234808-12,pitchbook,greatjonesgoods.com site:pitchbook.com/profiles/company
stayhvn.com,285932,467629-66,pitchbook,stayhvn.com site:pitchbook.com/profiles/company
manatal.com,163176,266268-97,pitchbook,manatal.com site:pitchbook.com/profiles/company
humanly.io,128214,268820-20,pitchbook,humanly.io site:pitchbook.com/profiles/company
covalenthq.com,143283,442359-82,pitchbook,covalenthq.com site:pitchbook.com/profiles/company
minervaknows.com,131459,435507-67,pitchbook,minervaknows.com site:pitchbook.com/profiles/company
sovasage.com,185680,453349-99,pitchbook,sovasage.com site:pitchbook.com/profiles/company
aserto.com,185264,461793-70,pitchbook,aserto.com site:pitchbook.com/profiles/company
pienza.com,174467,454517-47,pitchbook,pienza.com site:pitchbook.com/profiles/company
livelyroot.com,194707,467613-01,pitchbook,livelyroot.com site:pitchbook.com/profiles/company
dodoex.io,189312,438589-72,pitchbook,dodoex.io site:pitchbook.com/profiles/company
benchmarkcloudaccounting.com,191608,462113-20,pitchbook,benchmarkcloudaccounting.com site:pitchbook.com/profiles/company
naos.finance,213444,464157-10,pitchbook,naos.finance site:pitchbook.com/profiles/company
simplifipay.com,230135,471000-07,pitchbook,simplifipay.com site:pitchbook.com/profiles/company
lista.com.ph,261113,483691-24,pitchbook,lista.com.ph site:pitchbook.com/profiles/company
peakflo.co,245546,462038-41,pitchbook,peakflo.co site:pitchbook.com/profiles/company
projenx.com,321154,489541-69,pitchbook,projenx.com site:pitchbook.com/profiles/company
flint.money,284686,490746-70,pitchbook,flint.money site:pitchbook.com/profiles/company
culinahealth.com,294458,489202-12,pitchbook,culinahealth.com site:pitchbook.com/profiles/company
arcol.io,226375,469124-83,pitchbook,arcol.io site:pitchbook.com/profiles/company
heystage.com,326036,498052-54,pitchbook,heystage.com site:pitchbook.com/profiles/company
zev-station.com,348471,503022-16,pitchbook,zev-station.com site:pitchbook.com/profiles/company
dopt.com,364326,507420-37,pitchbook,dopt.com site:pitchbook.com/profiles/company
imxhealth.com,242363,481984-30,pitchbook,imxhealth.com site:pitchbook.com/profiles/company
meletiostx.com,384099,472085-65,pitchbook,meletiostx.com site:pitchbook.com/profiles/company
caristo.com,84320,266160-70,pitchbook,caristo.com site:pitchbook.com/profiles/company
genesisai.io,139636,265377-16,pitchbook,genesisai.io site:pitchbook.com/profiles/company
alidabio.com,219595,469496-62,pitchbook,alidabio.com site:pitchbook.com/profiles/company
pale-blue.co.jp,191447,442778-95,pitchbook,pale-blue.co.jp site:pitchbook.com/profiles/company
tickitto.com,121172,230976-46,pitchbook,tickitto.com site:pitchbook.com/profiles/company
sunswap.co.uk,184947,454239-82,pitchbook,sunswap.co.uk site:pitchbook.com/profiles/company
heyartifact.com,139686,437778-91,pitchbook,heyartifact.com site:pitchbook.com/profiles/company
rumina.com.br,311380,467211-70,pitchbook,rumina.com.br site:pitchbook.com/profiles/company
myteledoc.app,190998,482050-99,pitchbook,myteledoc.app site:pitchbook.com/profiles/company
channext.com,127888,433204-93,pitchbook,channext.com site:pitchbook.com/profiles/company
mozper.com,129117,436085-11,pitchbook,mozper.com site:pitchbook.com/profiles/company
elleve.com.br,203306,465433-30,pitchbook,elleve.com.br site:pitchbook.com/profiles/company
miwendo.com,185681,442843-39,pitchbook,miwendo.com site:pitchbook.com/profiles/company
peace-of-meat.com,122756,399664-27,pitchbook,peace-of-meat.com site:pitchbook.com/profiles/company
gitstart.com,84035,277686-10,pitchbook,gitstart.com site:pitchbook.com/profiles/company
stationa.com,143281,264937-06,pitchbook,stationa.com site:pitchbook.com/profiles/company
creditmountain.co,284901,443132-56,pitchbook,creditmountain.co site:pitchbook.com/profiles/company
addenenergy.com,345422,497441-08,pitchbook,addenenergy.com site:pitchbook.com/profiles/company
trypenny.com,186308,491278-60,pitchbook,trypenny.com site:pitchbook.com/profiles/company
ceezer.earth,257152,494786-35,pitchbook,ceezer.earth site:pitchbook.com/profiles/company
ishspirits.com,128397,268494-31,pitchbook,ishspirits.com site:pitchbook.com/profiles/company
gatchealth.com,241906,481287-79,pitchbook,gatchealth.com site:pitchbook.com/profiles/company
productwind.com,251313,471661-57,pitchbook,productwind.com site:pitchbook.com/profiles/company
vectorphotonics.co.uk,203408,464375-62,pitchbook,vectorphotonics.co.uk site:pitchbook.com/profiles/company
thatch.co,78806,439770-25,pitchbook,thatch.co site:pitchbook.com/profiles/company
92energy.com,246609,443010-43,pitchbook,92energy.com site:pitchbook.com/profiles/company
genincode.com,150398,438545-08,pitchbook,genincode.com site:pitchbook.com/profiles/company
havocshield.com,124968,432618-31,pitchbook,havocshield.com site:pitchbook.com/profiles/company
hellosaks.com,284883,492896-53,pitchbook,hellosaks.com site:pitchbook.com/profiles/company
yeshid.com,343229,502826-59,pitchbook,yeshid.com site:pitchbook.com/profiles/company
helloresolve.com,59874,264604-60,pitchbook,helloresolve.com site:pitchbook.com/profiles/company
sensobright.com,110201,438239-71,pitchbook,sensobright.com site:pitchbook.com/profiles/company
amitruck.com,130030,292536-55,pitchbook,amitruck.com site:pitchbook.com/profiles/company
status.pro,232921,471295-72,pitchbook,status.pro site:pitchbook.com/profiles/company
taur.com,292878,471374-56,pitchbook,taur.com site:pitchbook.com/profiles/company
ready.net,138124,458047-90,pitchbook,ready.net site:pitchbook.com/profiles/company
northflank.com,52023,277372-72,pitchbook,northflank.com site:pitchbook.com/profiles/company
